"Notes"	"State"	"State Code"	"ICD Chapter"	"ICD Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	64	301988	21.193	0.001%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"1999"	"1999"	1126	703556	160.044	0.010%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2000"	"2000"	1136	711945	159.563	0.010%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2001"	"2001"	1138	724835	157.001	0.010%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2002"	"2002"	1087	738030	147.284	0.010%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2003"	"2003"	1169	752148	155.422	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2004"	"2004"	1140	766456	148.737	0.010%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2005"	"2005"	1216	780346	155.828	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2006"	"2006"	1206	797983	151.131	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2007"	"2007"	1172	814451	143.901	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2008"	"2008"	1196	830348	144.036	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2009"	"2009"	1175	848481	138.483	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2010"	"2010"	1190	862434	137.982	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2011"	"2011"	1213	882570	137.440	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2012"	"2012"	1168	896781	130.244	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2013"	"2013"	1121	909077	123.312	0.010%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2014"	"2014"	1196	918879	130.159	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2015"	"2015"	1150	926080	124.179	0.010%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"Black or African American"	"2054-5"	"2016"	"2016"	1267	932490	135.873	0.011%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"1999"	"1999"	5514	6204071	88.877	0.050%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2000"	"2000"	5520	6210591	88.880	0.050%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2001"	"2001"	5215	6227656	83.739	0.047%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2002"	"2002"	5341	6252055	85.428	0.048%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2003"	"2003"	5301	6281879	84.386	0.048%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2004"	"2004"	5107	6305119	80.998	0.046%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2005"	"2005"	5290	6331722	83.548	0.048%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2006"	"2006"	5135	6361366	80.722	0.046%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2007"	"2007"	5124	6380638	80.305	0.046%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2008"	"2008"	5128	6387371	80.283	0.046%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2009"	"2009"	5106	6408105	79.680	0.046%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2010"	"2010"	4893	6425977	76.144	0.044%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2011"	"2011"	5126	6451093	79.459	0.046%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2012"	"2012"	4740	6419593	73.836	0.043%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2013"	"2013"	5042	6391129	78.891	0.045%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2014"	"2014"	4950	6360474	77.824	0.045%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2015"	"2015"	5090	6321787	80.515	0.046%
	"Pennsylvania"	"42"	"Diseases of the circulatory system"	"I00-I99"	"White"	"2106-3"	"2016"	"2016"	5097	6272655	81.257	0.046%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Asian or Pacific Islander"	"A-PI"	"2005"	"2005"	11	203344	5.410 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Asian or Pacific Islander"	"A-PI"	"2011"	"2011"	13	258607	5.027 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	16	285554	5.603 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Asian or Pacific Islander"	"A-PI"	"2015"	"2015"	11	293697	3.745 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	13	301988	4.305 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"1999"	"1999"	192	703556	27.290	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2000"	"2000"	210	711945	29.497	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2001"	"2001"	187	724835	25.799	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2002"	"2002"	186	738030	25.202	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2003"	"2003"	186	752148	24.729	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2004"	"2004"	193	766456	25.181	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2005"	"2005"	214	780346	27.424	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2006"	"2006"	202	797983	25.314	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2007"	"2007"	230	814451	28.240	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2008"	"2008"	208	830348	25.050	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2009"	"2009"	240	848481	28.286	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2010"	"2010"	202	862434	23.422	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2011"	"2011"	218	882570	24.701	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2012"	"2012"	197	896781	21.967	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2013"	"2013"	253	909077	27.830	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2014"	"2014"	223	918879	24.269	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2015"	"2015"	201	926080	21.704	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"Black or African American"	"2054-5"	"2016"	"2016"	233	932490	24.987	0.002%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"1999"	"1999"	1003	6204071	16.167	0.009%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2000"	"2000"	1017	6210591	16.375	0.009%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2001"	"2001"	863	6227656	13.858	0.008%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2002"	"2002"	982	6252055	15.707	0.009%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2003"	"2003"	1080	6281879	17.192	0.010%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2004"	"2004"	1033	6305119	16.384	0.009%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2005"	"2005"	1071	6331722	16.915	0.010%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2006"	"2006"	1040	6361366	16.349	0.009%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2007"	"2007"	1116	6380638	17.490	0.010%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2008"	"2008"	1202	6387371	18.818	0.011%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2009"	"2009"	1294	6408105	20.193	0.012%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2010"	"2010"	1135	6425977	17.663	0.010%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2011"	"2011"	1323	6451093	20.508	0.012%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2012"	"2012"	1211	6419593	18.864	0.011%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2013"	"2013"	1320	6391129	20.654	0.012%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2014"	"2014"	1309	6360474	20.580	0.012%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2015"	"2015"	1390	6321787	21.987	0.013%
	"Pennsylvania"	"42"	"Diseases of the respiratory system"	"J00-J98"	"White"	"2106-3"	"2016"	"2016"	1334	6272655	21.267	0.012%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Asian or Pacific Islander"	"A-PI"	"2006"	"2006"	13	212931	6.105 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Asian or Pacific Islander"	"A-PI"	"2008"	"2008"	11	230929	4.763 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Asian or Pacific Islander"	"A-PI"	"2009"	"2009"	13	239957	5.418 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Asian or Pacific Islander"	"A-PI"	"2012"	"2012"	12	267873	4.480 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Asian or Pacific Islander"	"A-PI"	"2013"	"2013"	18	276728	6.505 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Asian or Pacific Islander"	"A-PI"	"2014"	"2014"	10	285554	3.502 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Asian or Pacific Islander"	"A-PI"	"2016"	"2016"	18	301988	5.961 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"1999"	"1999"	181	703556	25.726	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2000"	"2000"	214	711945	30.059	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2001"	"2001"	195	724835	26.903	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2002"	"2002"	211	738030	28.590	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2003"	"2003"	196	752148	26.059	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2004"	"2004"	207	766456	27.007	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2005"	"2005"	195	780346	24.989	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2006"	"2006"	180	797983	22.557	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2007"	"2007"	185	814451	22.715	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2008"	"2008"	171	830348	20.594	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2009"	"2009"	200	848481	23.572	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2010"	"2010"	196	862434	22.726	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2011"	"2011"	204	882570	23.114	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2012"	"2012"	188	896781	20.964	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2013"	"2013"	187	909077	20.570	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2014"	"2014"	211	918879	22.963	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2015"	"2015"	174	926080	18.789	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"Black or African American"	"2054-5"	"2016"	"2016"	168	932490	18.016	0.002%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"1999"	"1999"	910	6204071	14.668	0.008%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2000"	"2000"	958	6210591	15.425	0.009%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2001"	"2001"	1011	6227656	16.234	0.009%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2002"	"2002"	1044	6252055	16.699	0.009%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2003"	"2003"	1068	6281879	17.001	0.010%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2004"	"2004"	1094	6305119	17.351	0.010%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2005"	"2005"	1031	6331722	16.283	0.009%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2006"	"2006"	1175	6361366	18.471	0.011%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2007"	"2007"	1089	6380638	17.067	0.010%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2008"	"2008"	1252	6387371	19.601	0.011%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2009"	"2009"	1260	6408105	19.663	0.011%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2010"	"2010"	1335	6425977	20.775	0.012%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2011"	"2011"	1322	6451093	20.493	0.012%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2012"	"2012"	1314	6419593	20.469	0.012%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2013"	"2013"	1291	6391129	20.200	0.012%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2014"	"2014"	1301	6360474	20.454	0.012%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2015"	"2015"	1361	6321787	21.529	0.012%
	"Pennsylvania"	"42"	"Diseases of the digestive system"	"K00-K92"	"White"	"2106-3"	"2016"	"2016"	1395	6272655	22.239	0.013%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	"1999"	"1999"	11	703556	1.563 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	"2003"	"2003"	14	752148	1.861 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	"2004"	"2004"	11	766456	1.435 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	"2006"	"2006"	13	797983	1.629 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	"2007"	"2007"	12	814451	1.473 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	"2008"	"2008"	10	830348	1.204 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"Black or African American"	"2054-5"	"2015"	"2015"	13	926080	1.404 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"1999"	"1999"	18	6204071	0.290 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2000"	"2000"	25	6210591	0.403	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2001"	"2001"	14	6227656	0.225 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2002"	"2002"	14	6252055	0.224 (Unreliable)	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2003"	"2003"	23	6281879	0.366	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2004"	"2004"	32	6305119	0.508	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2005"	"2005"	24	6331722	0.379	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2006"	"2006"	20	6361366	0.314	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2007"	"2007"	28	6380638	0.439	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2008"	"2008"	28	6387371	0.438	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2009"	"2009"	28	6408105	0.437	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2010"	"2010"	27	6425977	0.420	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2011"	"2011"	34	6451093	0.527	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2012"	"2012"	36	6419593	0.561	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2013"	"2013"	37	6391129	0.579	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2014"	"2014"	28	6360474	0.440	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2015"	"2015"	32	6321787	0.506	0.000%
	"Pennsylvania"	"42"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	"White"	"2106-3"	"2016"	"2016"	37	6272655	0.590	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"1999"	"1999"	32	703556	4.548	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2000"	"2000"	31	711945	4.354	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2001"	"2001"	37	724835	5.105	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2002"	"2002"	35	738030	4.742	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2003"	"2003"	35	752148	4.653	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2004"	"2004"	30	766456	3.914	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2005"	"2005"	42	780346	5.382	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2006"	"2006"	41	797983	5.138	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2007"	"2007"	38	814451	4.666	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2008"	"2008"	37	830348	4.456	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2009"	"2009"	48	848481	5.657	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2010"	"2010"	29	862434	3.363	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2011"	"2011"	27	882570	3.059	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2012"	"2012"	36	896781	4.014	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2013"	"2013"	20	909077	2.200	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2014"	"2014"	30	918879	3.265	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2015"	"2015"	36	926080	3.887	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"Black or African American"	"2054-5"	"2016"	"2016"	28	932490	3.003	0.000%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"1999"	"1999"	92	6204071	1.483	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2000"	"2000"	88	6210591	1.417	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2001"	"2001"	100	6227656	1.606	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2002"	"2002"	99	6252055	1.583	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2003"	"2003"	127	6281879	2.022	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2004"	"2004"	100	6305119	1.586	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2005"	"2005"	113	6331722	1.785	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2006"	"2006"	109	6361366	1.713	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2007"	"2007"	100	6380638	1.567	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2008"	"2008"	99	6387371	1.550	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2009"	"2009"	113	6408105	1.763	0.001%
	"Pennsylvania"	"42"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	"White"	"2106-3"	"2010"	"2010"	113	6425977	1.758	0.001%
