"Notes"	"State"	"State Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2002"	"2002"	260	1039074	25.022
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2003"	"2003"	318	1044710	30.439
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2004"	"2004"	374	1047248	35.713
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2005"	"2005"	262	1050702	24.936
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2006"	"2006"	433	1053938	41.084
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2007"	"2007"	480	1055404	45.480
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2008"	"2008"	527	1055216	49.942
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2009"	"2009"	274	1058263	25.891
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2010"	"2010"	572	1062001	53.861
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2011"	"2011"	675	1064282	63.423
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2012"	"2012"	621	1056604	58.773
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2013"	"2013"	631	1046939	60.271
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2014"	"2014"	634	1035734	61.213
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2015"	"2015"	728	1023835	71.105
	"West Virginia"	"54"	"Other external causes of accidental injury"	"W00-X59"	"White"	"2106-3"	"2016"	"2016"	899	1010117	89.000
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"1999"	"1999"	158	1032714	15.299
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2000"	"2000"	183	1032682	17.721
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2001"	"2001"	195	1033619	18.866
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2002"	"2002"	201	1039074	19.344
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2003"	"2003"	194	1044710	18.570
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2004"	"2004"	224	1047248	21.389
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2005"	"2005"	180	1050702	17.131
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2006"	"2006"	209	1053938	19.830
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2007"	"2007"	229	1055404	21.698
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2008"	"2008"	201	1055216	19.048
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2009"	"2009"	192	1058263	18.143
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2010"	"2010"	210	1062001	19.774
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2011"	"2011"	241	1064282	22.644
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2012"	"2012"	262	1056604	24.796
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2013"	"2013"	236	1046939	22.542
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2014"	"2014"	263	1035734	25.393
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2015"	"2015"	238	1023835	23.246
	"West Virginia"	"54"	"Intentional self-harm"	"X60-X84"	"White"	"2106-3"	"2016"	"2016"	269	1010117	26.631
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"1999"	"1999"	11	33215	33.118 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2002"	"2002"	10	35257	28.363 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2003"	"2003"	17	36135	47.046 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2004"	"2004"	10	36783	27.186 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2005"	"2005"	12	37588	31.925 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2007"	"2007"	11	39603	27.776 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2010"	"2010"	14	42110	33.246 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2011"	"2011"	11	43064	25.543 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2012"	"2012"	13	43319	30.010 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2013"	"2013"	10	43830	22.815 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2014"	"2014"	14	43925	31.873 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2015"	"2015"	11	43989	25.006 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"Black or African American"	"2054-5"	"2016"	"2016"	19	44019	43.163 (Unreliable)
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"1999"	"1999"	71	1032714	6.875
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2000"	"2000"	56	1032682	5.423
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2001"	"2001"	41	1033619	3.967
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2002"	"2002"	63	1039074	6.063
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2003"	"2003"	50	1044710	4.786
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2004"	"2004"	55	1047248	5.252
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2005"	"2005"	57	1050702	5.425
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2006"	"2006"	66	1053938	6.262
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2007"	"2007"	55	1055404	5.211
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2008"	"2008"	40	1055216	3.791
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2009"	"2009"	61	1058263	5.764
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2010"	"2010"	54	1062001	5.085
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2011"	"2011"	65	1064282	6.107
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2012"	"2012"	63	1056604	5.962
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2013"	"2013"	48	1046939	4.585
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2014"	"2014"	65	1035734	6.276
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2015"	"2015"	51	1023835	4.981
	"West Virginia"	"54"	"Assault"	"X85-Y09"	"White"	"2106-3"	"2016"	"2016"	63	1010117	6.237
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"1999"	"1999"	31	1032714	3.002
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2000"	"2000"	44	1032682	4.261
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2001"	"2001"	61	1033619	5.902
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2002"	"2002"	64	1039074	6.159
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2003"	"2003"	23	1044710	2.202
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2004"	"2004"	26	1047248	2.483
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2005"	"2005"	18	1050702	1.713 (Unreliable)
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2006"	"2006"	43	1053938	4.080
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2007"	"2007"	39	1055404	3.695
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2008"	"2008"	46	1055216	4.359
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2009"	"2009"	34	1058263	3.213
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2010"	"2010"	59	1062001	5.556
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2011"	"2011"	44	1064282	4.134
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2012"	"2012"	58	1056604	5.489
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2013"	"2013"	34	1046939	3.248
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2014"	"2014"	33	1035734	3.186
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2015"	"2015"	60	1023835	5.860
	"West Virginia"	"54"	"Event of undetermined intent"	"Y10-Y34"	"White"	"2106-3"	"2016"	"2016"	43	1010117	4.257
	"West Virginia"	"54"	"Complications of medical and surgical care"	"Y40-Y84"	"White"	"2106-3"	"2012"	"2012"	10	1056604	0.946 (Unreliable)
	"West Virginia"	"54"	"Complications of medical and surgical care"	"Y40-Y84"	"White"	"2106-3"	"2015"	"2015"	10	1023835	0.977 (Unreliable)
	"West Virginia"	"54"	"Complications of medical and surgical care"	"Y40-Y84"	"White"	"2106-3"	"2016"	"2016"	10	1010117	0.990 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2000"	"2000"	10	1032682	0.968 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2002"	"2002"	13	1039074	1.251 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2004"	"2004"	12	1047248	1.146 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2006"	"2006"	22	1053938	2.087
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2008"	"2008"	10	1055216	0.948 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2009"	"2009"	14	1058263	1.323 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2011"	"2011"	11	1064282	1.034 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2012"	"2012"	16	1056604	1.514 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2013"	"2013"	18	1046939	1.719 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2014"	"2014"	17	1035734	1.641 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2015"	"2015"	13	1023835	1.270 (Unreliable)
	"West Virginia"	"54"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	"White"	"2106-3"	"2016"	"2016"	15	1010117	1.485 (Unreliable)
	"Wisconsin"	"55"	"Intestinal infectious diseases"	"A00-A09"	"White"	"2106-3"	"2010"	"2010"	12	3072217	0.391 (Unreliable)
	"Wisconsin"	"55"	"Intestinal infectious diseases"	"A00-A09"	"White"	"2106-3"	"2013"	"2013"	15	3061858	0.490 (Unreliable)
	"Wisconsin"	"55"	"Intestinal infectious diseases"	"A00-A09"	"White"	"2106-3"	"2014"	"2014"	23	3052927	0.753
	"Wisconsin"	"55"	"Intestinal infectious diseases"	"A00-A09"	"White"	"2106-3"	"2015"	"2015"	21	3039030	0.691
	"Wisconsin"	"55"	"Intestinal infectious diseases"	"A00-A09"	"White"	"2106-3"	"2016"	"2016"	21	3024349	0.694
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2000"	"2000"	12	167078	7.182 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2004"	"2004"	12	187196	6.410 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2006"	"2006"	12	196374	6.111 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2007"	"2007"	24	200730	11.956
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2008"	"2008"	20	205196	9.747
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2009"	"2009"	16	210353	7.606 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2010"	"2010"	13	214705	6.055 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2011"	"2011"	15	219962	6.819 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2012"	"2012"	10	223538	4.474 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2013"	"2013"	12	226443	5.299 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2014"	"2014"	14	229327	6.105 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2015"	"2015"	10	231480	4.320 (Unreliable)
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"Black or African American"	"2054-5"	"2016"	"2016"	24	233626	10.273
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"1999"	"1999"	42	2862584	1.467
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2000"	"2000"	50	2882102	1.735
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2001"	"2001"	60	2909497	2.062
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2002"	"2002"	62	2937600	2.111
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2003"	"2003"	52	2963759	1.755
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2004"	"2004"	76	2988197	2.543
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2005"	"2005"	62	3012000	2.058
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2006"	"2006"	56	3031806	1.847
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2007"	"2007"	70	3047275	2.297
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2008"	"2008"	73	3055543	2.389
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2009"	"2009"	92	3065953	3.001
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2010"	"2010"	66	3072217	2.148
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2011"	"2011"	75	3076504	2.438
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2012"	"2012"	68	3066243	2.218
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2013"	"2013"	90	3061858	2.939
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2014"	"2014"	94	3052927	3.079
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2015"	"2015"	86	3039030	2.830
	"Wisconsin"	"55"	"Other bacterial diseases"	"A30-A49"	"White"	"2106-3"	"2016"	"2016"	101	3024349	3.340
	"Wisconsin"	"55"	"Viral infections of the central nervous system"	"A80-A89"	"White"	"2106-3"	"2013"	"2013"	11	3061858	0.359 (Unreliable)
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"Black or African American"	"2054-5"	"2009"	"2009"	10	210353	4.754 (Unreliable)
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"Black or African American"	"2054-5"	"2010"	"2010"	11	214705	5.123 (Unreliable)
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"1999"	"1999"	12	2862584	0.419 (Unreliable)
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2000"	"2000"	17	2882102	0.590 (Unreliable)
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2001"	"2001"	23	2909497	0.791
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2002"	"2002"	18	2937600	0.613 (Unreliable)
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2003"	"2003"	16	2963759	0.540 (Unreliable)
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2004"	"2004"	24	2988197	0.803
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2005"	"2005"	21	3012000	0.697
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2006"	"2006"	38	3031806	1.253
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2007"	"2007"	25	3047275	0.820
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2008"	"2008"	45	3055543	1.473
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2009"	"2009"	43	3065953	1.403
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2010"	"2010"	30	3072217	0.976
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2011"	"2011"	44	3076504	1.430
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2012"	"2012"	31	3066243	1.011
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2013"	"2013"	37	3061858	1.208
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2014"	"2014"	44	3052927	1.441
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2015"	"2015"	32	3039030	1.053
	"Wisconsin"	"55"	"Viral hepatitis"	"B15-B19"	"White"	"2106-3"	"2016"	"2016"	27	3024349	0.893
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"1999"	"1999"	20	163459	12.235
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2000"	"2000"	34	167078	20.350
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2001"	"2001"	29	173085	16.755
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2002"	"2002"	26	178242	14.587
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2003"	"2003"	31	182965	16.943
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2004"	"2004"	19	187196	10.150 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2005"	"2005"	23	191995	11.979
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2006"	"2006"	26	196374	13.240
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2007"	"2007"	20	200730	9.964
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2008"	"2008"	21	205196	10.234
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2009"	"2009"	14	210353	6.655 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2010"	"2010"	19	214705	8.849 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2011"	"2011"	12	219962	5.455 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2012"	"2012"	14	223538	6.263 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2013"	"2013"	15	226443	6.624 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2014"	"2014"	15	229327	6.541 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"Black or African American"	"2054-5"	"2015"	"2015"	14	231480	6.048 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"1999"	"1999"	36	2862584	1.258
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2000"	"2000"	40	2882102	1.388
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2001"	"2001"	44	2909497	1.512
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2002"	"2002"	47	2937600	1.600
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2003"	"2003"	34	2963759	1.147
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2004"	"2004"	26	2988197	0.870
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2005"	"2005"	33	3012000	1.096
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2006"	"2006"	25	3031806	0.825
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2007"	"2007"	23	3047275	0.755
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2008"	"2008"	20	3055543	0.655
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2009"	"2009"	29	3065953	0.946
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2010"	"2010"	30	3072217	0.976
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2011"	"2011"	23	3076504	0.748
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2012"	"2012"	18	3066243	0.587 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2013"	"2013"	17	3061858	0.555 (Unreliable)
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2014"	"2014"	23	3052927	0.753
	"Wisconsin"	"55"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	"White"	"2106-3"	"2016"	"2016"	18	3024349	0.595 (Unreliable)
	"Wisconsin"	"55"	"Mycoses"	"B35-B49"	"White"	"2106-3"	"1999"	"1999"	10	2862584	0.349 (Unreliable)
	"Wisconsin"	"55"	"Mycoses"	"B35-B49"	"White"	"2106-3"	"2006"	"2006"	11	3031806	0.363 (Unreliable)
	"Wisconsin"	"55"	"Mycoses"	"B35-B49"	"White"	"2106-3"	"2007"	"2007"	13	3047275	0.427 (Unreliable)
	"Wisconsin"	"55"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	"White"	"2106-3"	"2004"	"2004"	18	2988197	0.602 (Unreliable)
	"Wisconsin"	"55"	"Malignant neoplasms"	"C00-C97"	"American Indian or Alaska Native"	"1002-5"	"1999"	"1999"	19	27788	68.375 (Unreliable)
	"Wisconsin"	"55"	"Malignant neoplasms"	"C00-C97"	"American Indian or Alaska Native"	"1002-5"	"2000"	"2000"	19	28993	65.533 (Unreliable)
	"Wisconsin"	"55"	"Malignant neoplasms"	"C00-C97"	"American Indian or Alaska Native"	"1002-5"	"2001"	"2001"	27	29857	90.431
	"Wisconsin"	"55"	"Malignant neoplasms"	"C00-C97"	"American Indian or Alaska Native"	"1002-5"	"2002"	"2002"	24	30761	78.021
	"Wisconsin"	"55"	"Malignant neoplasms"	"C00-C97"	"American Indian or Alaska Native"	"1002-5"	"2003"	"2003"	27	31654	85.297
	"Wisconsin"	"55"	"Malignant neoplasms"	"C00-C97"	"American Indian or Alaska Native"	"1002-5"	"2004"	"2004"	30	32502	92.302
	"Wisconsin"	"55"	"Malignant neoplasms"	"C00-C97"	"American Indian or Alaska Native"	"1002-5"	"2005"	"2005"	32	33650	95.097
